health_ratio,coeff_Gini,not_smoking_male%,not_smoking_female%,num_of_criminals,num_of_alcohol_crimes,num_of_female_crimes,num_of_drugs_crimes,num_of_underaged_criminals,life_quality,population_size,num_of_crimes,som_neuron_id
2.1171899534084733,1.2935087962667506,-0.5372491290114906,0.7316647817074237,-0.8986369898526162,-1.0452204340271263,-0.9047149479144498,-0.6236916819868852,-0.9165112153005337,0.8297654445054299,-0.6300607968665692,-0.81309709582011,-1.3791172864051193
-0.29478429066947526,-0.02835839652353222,0.056096693290795384,0.44187721520101075,-0.29210759803159325,-0.18413574519959222,-0.1906839041093114,-0.5212220687291359,-0.5553280052760854,-0.07129587354142326,-0.2953664014007514,-0.36401419086672376,0.09889651147585973
-0.6951784214925076,0.9125000171683768,-0.06740067211822055,0.47019930818278943,0.7217666494085924,0.9967429528940166,0.6860907488005523,0.2188362492229412,0.7627907944072331,0.8757070252433647,0.675064656350329,0.6978495811682182,1.6508109992508877
-0.22751807669120552,-0.005031328415464558,0.026813062648406803,-0.6172690544522348,-0.21398164820738955,0.02009143202909014,-0.20782169574333006,-0.35328575811693375,0.04375632279029653,-1.3749640189282235,-0.38665669213617854,-0.25113057232633174,-0.04890486831223816
-0.025719434756397316,-1.2880200743589745,-0.48270440998716996,0.18061784785561205,-0.33215516140865425,-0.2249965998049075,-0.34047605236084755,-0.5269148250210749,-0.3574102684176702,0.005242333555988122,-0.20762585445446502,-0.27196891059588085,0.17279720136990867
0.4931913587902531,-0.6659649248106049,0.6880535893304235,-0.13319332080782706,-0.5683419059680506,-0.6017645176467475,-0.5822366549537195,-0.508413367072273,-0.5793180339861963,1.1069074472920342,-0.3654070128666729,-0.42158892227100403,0.3205985811580066
-1.1211977766882144,-0.20719925201868308,-0.6040228187218128,-1.3034110968987105,0.03053975219491732,-0.05168489951670257,0.04545131649682168,0.04520718231880009,0.4722448911403337,0.17310400774464255,-0.23228490060264492,-0.06282405564633237,0.4683999609461045
-0.6215059014210698,-0.15276942643320052,-0.9670938952723868,-1.5166737588195223,-0.04907452902980616,0.49292090586108,-0.08681057160999307,-0.2849726826136651,0.5821991893950089,-1.6952491305296384,-0.3894741861547646,-0.13945416589602933,-0.12280555820628711
-0.14103294443343062,2.6309273677957408,-1.074475589040038,-0.9900998393100449,-1.1243138249837275,-1.172120371175279,-1.1141623097927984,-0.7005438919252162,-1.137752591182668,-1.0167596127684928,-0.8551706043041939,-0.9713254584648732,-1.1574152167229723
-0.16986132185268904,0.756986229781285,0.12385353875435012,0.23322594648860065,-0.1167134668318863,0.02001433592281275,-0.16347275403392333,-0.14123058624220403,-0.4447073173350182,0.8817237398780785,-0.021235184782505065,0.04086617836337614,-0.344507627888434
-1.0827599401292034,0.5159398593312935,-0.42428034256883473,-0.29334414220090144,0.5971818624820122,0.5258408775557806,0.5330280296264938,1.2819584867425597,1.6390932320126748,0.6952055862019372,0.5172730443384055,0.960158200196719,1.5769103093568386
-0.40689464729992436,-1.109179218863815,-0.5291050450258848,-0.5520259125154802,-0.31434097941474143,-0.252674046603602,-0.2738872283782869,-0.303474140562467,-0.2367937351807233,-0.3027295015836867,-0.264555660715171,-0.1121711722080011,-0.49230900767653185
-0.5638491465825529,-0.8214787121976967,-0.2884134292430638,0.4847121600077175,-0.19009965358058878,0.2664900947401572,-0.18440440793806798,-0.4970278544883948,0.004439331293170095,-0.7488059261294763,-0.2991222304414284,-0.13899913979299555,0.6162013407342024
